Date,Category,Quantity,Revenue,Orders
2011-03-04,"Furniture, Cabinets & Storage Furniture",249,366.36,7
2011-03-04,"Garden, Bird Feeding & Outdoor Décor",81,82.49000000000001,5
2011-03-04,"Gift Wrap, Tape & Ribbons",321,232.99,9
2011-03-04,"Glass Jars, Bottles & Vases",17,67.55,4
2011-03-04,Hair Accessories,0,0.0,0
2011-03-04,Hand Warmers & Umbrellas,342,1259.69,8
2011-03-04,Hot Water Bottles,2,16.59,1
2011-03-04,"Jewellery - Bracelets, Rings & Brooches",120,100.19999999999999,9
2011-03-04,Jewellery - Earrings,2,6.7,1
2011-03-04,Jewellery - Necklaces,2,19.9,1
2011-03-04,"Jigsaw Puzzles, Card Games & Board Games",2337,1441.39,10
2011-03-04,Jumbo Bags & Shoppers,484,899.09,13
2011-03-04,Kitchen Storage & Containers,267,307.51,13
2011-03-04,Kitchen Utensils & Tools,286,362.29,5
2011-03-04,Lamps & Lampshades,2,4.92,1
2011-03-04,Lanterns,5,18.29,2
2011-03-04,Lunch Boxes & Snack Bags,322,462.03999999999996,11
2011-03-04,Memo Boards & Blackboards,23,70.69000000000001,4
2011-03-04,Metal Signs & Plaques,116,234.54000000000002,5
2011-03-04,Mirrors,2,2.5,1
2011-03-04,Miscellaneous,1293,2244.33,36
2011-03-04,"Mugs, Cups & Glasses",699,961.09,21
2011-03-04,"Paper Napkins, Doilies & Bunting",334,662.5500000000001,17
2011-03-04,Party & Event Accessories,1320,559.7,7
2011-03-04,Picture Frames & Photo Accessories,77,218.76000000000002,6
2011-03-04,"Plates, Bowls, Trays & Serveware",201,365.15,13
2011-03-04,Sewing & Craft Kits,70,157.15,6
2011-03-04,"Stationery, Notebooks & Greeting Cards",228,244.23,13
2011-03-04,"Stickers, Patches & Badges",55,57.31,3
2011-03-04,Tea & Coffee Sets,128,378.38,9
2011-03-04,Tealight Holders & Sets,447,496.72,17
2011-03-04,Travel & Office Accessories,89,162.53,5
2011-03-04,Trinket Boxes & Keepsakes,218,342.42,11
2011-03-04,Unclassified,1,4.13,1
2011-03-04,Wall Art & Prints,0,0.0,0
2011-03-04,Wooden Letters & Number Tiles,13,81.07000000000001,4
2011-03-05,"Bag Charms, Key Rings & Phone Charms",0,0.0,0
2011-03-05,"Bags, Purses & Backpacks",0,0.0,0
2011-03-05,"Baskets, Hampers & Wicker",0,0.0,0
2011-03-05,Cake Cases & Baking Accessories,0,0.0,0
2011-03-05,Cake Stands,0,0.0,0
2011-03-05,"Candles, Incense & Matches",0,0.0,0
2011-03-05,Children's Toys & Playsets,0,0.0,0
2011-03-05,Christmas Decorations,0,0.0,0
2011-03-05,Clocks & Timepieces,0,0.0,0
2011-03-05,"Clothing, Accessories & Beauty",0,0.0,0
2011-03-05,"Coat Racks, Hooks & Hangers",0,0.0,0
2011-03-05,Colouring & Art Supplies,0,0.0,0
2011-03-05,"Cushions, Quilts & Home Textiles",0,0.0,0
2011-03-05,Cutlery & Chopping Boards,0,0.0,0
2011-03-05,Decorative Hanging Ornaments & Figurines,0,0.0,0
2011-03-05,Doormats & Doorstops,0,0.0,0
2011-03-05,Easter Decorations,0,0.0,0
2011-03-05,Egg Cups & Holders,0,0.0,0
2011-03-05,Fairy Lights & Decorative Garlands,0,0.0,0
2011-03-05,"Furniture, Cabinets & Storage Furniture",0,0.0,0
2011-03-05,"Garden, Bird Feeding & Outdoor Décor",0,0.0,0
2011-03-05,"Gift Wrap, Tape & Ribbons",0,0.0,0
2011-03-05,"Glass Jars, Bottles & Vases",0,0.0,0
2011-03-05,Hair Accessories,0,0.0,0
2011-03-05,Hand Warmers & Umbrellas,0,0.0,0
2011-03-05,Hot Water Bottles,0,0.0,0
2011-03-05,"Jewellery - Bracelets, Rings & Brooches",0,0.0,0
2011-03-05,Jewellery - Earrings,0,0.0,0
2011-03-05,Jewellery - Necklaces,0,0.0,0
2011-03-05,"Jigsaw Puzzles, Card Games & Board Games",0,0.0,0
2011-03-05,Jumbo Bags & Shoppers,0,0.0,0
2011-03-05,Kitchen Storage & Containers,0,0.0,0
2011-03-05,Kitchen Utensils & Tools,0,0.0,0
2011-03-05,Lamps & Lampshades,0,0.0,0
2011-03-05,Lanterns,0,0.0,0
2011-03-05,Lunch Boxes & Snack Bags,0,0.0,0
2011-03-05,Memo Boards & Blackboards,0,0.0,0
2011-03-05,Metal Signs & Plaques,0,0.0,0
2011-03-05,Mirrors,0,0.0,0
2011-03-05,Miscellaneous,0,0.0,0
2011-03-05,"Mugs, Cups & Glasses",0,0.0,0
2011-03-05,"Paper Napkins, Doilies & Bunting",0,0.0,0
2011-03-05,Party & Event Accessories,0,0.0,0
2011-03-05,Picture Frames & Photo Accessories,0,0.0,0
2011-03-05,"Plates, Bowls, Trays & Serveware",0,0.0,0
2011-03-05,Sewing & Craft Kits,0,0.0,0
2011-03-05,"Stationery, Notebooks & Greeting Cards",0,0.0,0
2011-03-05,"Stickers, Patches & Badges",0,0.0,0
2011-03-05,Tea & Coffee Sets,0,0.0,0
2011-03-05,Tealight Holders & Sets,0,0.0,0
2011-03-05,Travel & Office Accessories,0,0.0,0
2011-03-05,Trinket Boxes & Keepsakes,0,0.0,0
2011-03-05,Unclassified,0,0.0,0
2011-03-05,Wall Art & Prints,0,0.0,0
2011-03-05,Wooden Letters & Number Tiles,0,0.0,0
2011-03-06,"Bag Charms, Key Rings & Phone Charms",61,39.85,4
2011-03-06,"Bags, Purses & Backpacks",151,233.15,6
2011-03-06,"Baskets, Hampers & Wicker",30,128.1,5
2011-03-06,Cake Cases & Baking Accessories,376,395.85,12
2011-03-06,Cake Stands,37,345.75,8
2011-03-06,"Candles, Incense & Matches",421,376.89000000000004,10
2011-03-06,Children's Toys & Playsets,78,91.3,6
2011-03-06,Christmas Decorations,13,10.389999999999999,2
2011-03-06,Clocks & Timepieces,46,215.25,7
2011-03-06,"Clothing, Accessories & Beauty",14,37.900000000000006,3
2011-03-06,"Coat Racks, Hooks & Hangers",26,107.59,6
2011-03-06,Colouring & Art Supplies,43,29.810000000000002,4
2011-03-06,"Cushions, Quilts & Home Textiles",6,22.5,1
2011-03-06,Cutlery & Chopping Boards,45,127.05,8
2011-03-06,Decorative Hanging Ornaments & Figurines,207,333.0,12
2011-03-06,Doormats & Doorstops,129,887.85,6
2011-03-06,Easter Decorations,93,103.95,6
2011-03-06,Egg Cups & Holders,14,20.1,2
2011-03-06,Fairy Lights & Decorative Garlands,168,207.36,6
2011-03-06,"Furniture, Cabinets & Storage Furniture",107,574.2,9
2011-03-06,"Garden, Bird Feeding & Outdoor Décor",64,121.3,6
2011-03-06,"Gift Wrap, Tape & Ribbons",247,129.8,9
2011-03-06,"Glass Jars, Bottles & Vases",5,18.75,2
2011-03-06,Hair Accessories,2,7.5,1
2011-03-06,Hand Warmers & Umbrellas,12,36.75,3
2011-03-06,Hot Water Bottles,16,72.1,2
2011-03-06,"Jewellery - Bracelets, Rings & Brooches",30,57.099999999999994,3
2011-03-06,Jewellery - Earrings,1,2.95,1
2011-03-06,Jewellery - Necklaces,0,0.0,0
2011-03-06,"Jigsaw Puzzles, Card Games & Board Games",11,38.55,2
2011-03-06,Jumbo Bags & Shoppers,85,162.75,5
2011-03-06,Kitchen Storage & Containers,92,221.62,13
2011-03-06,Kitchen Utensils & Tools,30,119.0,7
2011-03-06,Lamps & Lampshades,2,5.9,1
2011-03-06,Lanterns,9,24.65,2
2011-03-06,Lunch Boxes & Snack Bags,181,407.5,7
2011-03-06,Memo Boards & Blackboards,15,95.75,6
2011-03-06,Metal Signs & Plaques,221,383.51,9
2011-03-06,Mirrors,4,22.65,2
2011-03-06,Miscellaneous,391,873.97,19
2011-03-06,"Mugs, Cups & Glasses",200,398.05,11
2011-03-06,"Paper Napkins, Doilies & Bunting",130,428.45,12
2011-03-06,Party & Event Accessories,122,103.69999999999999,2
2011-03-06,Picture Frames & Photo Accessories,50,142.05,8
2011-03-06,"Plates, Bowls, Trays & Serveware",405,513.53,9
2011-03-06,Sewing & Craft Kits,25,73.30000000000001,4
2011-03-06,"Stationery, Notebooks & Greeting Cards",127,139.38,8
2011-03-06,"Stickers, Patches & Badges",2,1.7,1
2011-03-06,Tea & Coffee Sets,35,127.25,7
2011-03-06,Tealight Holders & Sets,311,556.55,14
2011-03-06,Travel & Office Accessories,1,1.25,1
2011-03-06,Trinket Boxes & Keepsakes,128,248.72,7
2011-03-06,Unclassified,0,0.0,0
2011-03-06,Wall Art & Prints,0,0.0,0
2011-03-06,Wooden Letters & Number Tiles,30,181.5,11
2011-03-07,"Bag Charms, Key Rings & Phone Charms",27,18.53,3
2011-03-07,"Bags, Purses & Backpacks",1125,2451.5,26
2011-03-07,"Baskets, Hampers & Wicker",76,175.82,9
2011-03-07,Cake Cases & Baking Accessories,1103,1709.51,25
2011-03-07,Cake Stands,56,841.1800000000001,11
2011-03-07,"Candles, Incense & Matches",330,458.21999999999997,16
2011-03-07,Children's Toys & Playsets,129,463.58,19
2011-03-07,Christmas Decorations,6,8.64,2
2011-03-07,Clocks & Timepieces,57,382.10999999999996,13
2011-03-07,"Clothing, Accessories & Beauty",93,160.07,8
2011-03-07,"Coat Racks, Hooks & Hangers",147,533.22,19
2011-03-07,Colouring & Art Supplies,1076,602.0600000000001,9
2011-03-07,"Cushions, Quilts & Home Textiles",45,233.81,13
2011-03-07,Cutlery & Chopping Boards,192,604.28,17
2011-03-07,Decorative Hanging Ornaments & Figurines,466,689.1999999999999,21
2011-03-07,Doormats & Doorstops,131,1114.75,16
2011-03-07,Easter Decorations,162,282.88,10
2011-03-07,Egg Cups & Holders,73,88.13,6
2011-03-07,Fairy Lights & Decorative Garlands,255,1079.97,18
2011-03-07,"Furniture, Cabinets & Storage Furniture",289,1954.44,24
2011-03-07,"Garden, Bird Feeding & Outdoor Décor",170,290.37,12
2011-03-07,"Gift Wrap, Tape & Ribbons",418,278.90999999999997,13
2011-03-07,"Glass Jars, Bottles & Vases",48,329.26,7
2011-03-07,Hair Accessories,1,3.73,1
2011-03-07,Hand Warmers & Umbrellas,84,199.97,12
2011-03-07,Hot Water Bottles,48,345.21,7
2011-03-07,"Jewellery - Bracelets, Rings & Brooches",108,191.7,9
2011-03-07,Jewellery - Earrings,0,0.0,0
2011-03-07,Jewellery - Necklaces,1,10.4,1
2011-03-07,"Jigsaw Puzzles, Card Games & Board Games",846,551.58,12
2011-03-07,Jumbo Bags & Shoppers,1667,3158.36,19
2011-03-07,Kitchen Storage & Containers,207,733.24,18
2011-03-07,Kitchen Utensils & Tools,95,513.61,11
2011-03-07,Lamps & Lampshades,13,56.63,4
2011-03-07,Lanterns,37,136.09,5
2011-03-07,Lunch Boxes & Snack Bags,263,713.01,19
2011-03-07,Memo Boards & Blackboards,47,207.83,11
2011-03-07,Metal Signs & Plaques,510,1038.17,20
2011-03-07,Mirrors,17,321.27000000000004,4
2011-03-07,Miscellaneous,1218,2401.77,40
2011-03-07,"Mugs, Cups & Glasses",350,629.0,21
2011-03-07,"Paper Napkins, Doilies & Bunting",388,1434.8899999999999,24
2011-03-07,Party & Event Accessories,34,45.14,6
2011-03-07,Picture Frames & Photo Accessories,98,360.96999999999997,15
2011-03-07,"Plates, Bowls, Trays & Serveware",260,729.32,17
2011-03-07,Sewing & Craft Kits,147,336.33,11
2011-03-07,"Stationery, Notebooks & Greeting Cards",231,298.23,14
2011-03-07,"Stickers, Patches & Badges",35,46.37,5
2011-03-07,Tea & Coffee Sets,38,178.13,8
2011-03-07,Tealight Holders & Sets,376,613.82,21
2011-03-07,Travel & Office Accessories,33,70.75,8
2011-03-07,Trinket Boxes & Keepsakes,243,554.7,14
2011-03-07,Unclassified,25,64.88,3
2011-03-07,Wall Art & Prints,10,48.46,2
2011-03-07,Wooden Letters & Number Tiles,114,360.47,9
2011-03-08,"Bag Charms, Key Rings & Phone Charms",1,1.63,1
2011-03-08,"Bags, Purses & Backpacks",520,936.45,22
2011-03-08,"Baskets, Hampers & Wicker",65,281.58,11
2011-03-08,Cake Cases & Baking Accessories,1096,1483.1200000000001,23
2011-03-08,Cake Stands,105,1003.3399999999999,12
2011-03-08,"Candles, Incense & Matches",554,822.16,19
2011-03-08,Children's Toys & Playsets,133,416.63,12
2011-03-08,Christmas Decorations,27,36.55,4
2011-03-08,Clocks & Timepieces,45,195.93,5
2011-03-08,"Clothing, Accessories & Beauty",39,54.06,4
2011-03-08,"Coat Racks, Hooks & Hangers",180,452.19,15
2011-03-08,Colouring & Art Supplies,737,536.87,12
2011-03-08,"Cushions, Quilts & Home Textiles",51,357.41,8
2011-03-08,Cutlery & Chopping Boards,95,308.99,11
2011-03-08,Decorative Hanging Ornaments & Figurines,390,529.05,15
2011-03-08,Doormats & Doorstops,284,2091.95,18
2011-03-08,Easter Decorations,329,577.77,17
2011-03-08,Egg Cups & Holders,78,94.44,4
2011-03-08,Fairy Lights & Decorative Garlands,182,430.91,18
2011-03-08,"Furniture, Cabinets & Storage Furniture",272,613.29,14
2011-03-08,"Garden, Bird Feeding & Outdoor Décor",287,442.89,9
2011-03-08,"Gift Wrap, Tape & Ribbons",358,181.53,12
2011-03-08,"Glass Jars, Bottles & Vases",33,212.41,10
2011-03-08,Hair Accessories,4,10.66,2
2011-03-08,Hand Warmers & Umbrellas,99,346.84000000000003,10
2011-03-08,Hot Water Bottles,26,107.72000000000001,4
2011-03-08,"Jewellery - Bracelets, Rings & Brooches",124,129.35,8
2011-03-08,Jewellery - Earrings,2,7.050000000000001,1
2011-03-08,Jewellery - Necklaces,4,18.22,1
2011-03-08,"Jigsaw Puzzles, Card Games & Board Games",198,142.97,7
2011-03-08,Jumbo Bags & Shoppers,645,1279.55,23
2011-03-08,Kitchen Storage & Containers,2104,1035.4,19
2011-03-08,Kitchen Utensils & Tools,44,146.83,8
2011-03-08,Lamps & Lampshades,3,24.86,2
2011-03-08,Lanterns,76,105.32,4
2011-03-08,Lunch Boxes & Snack Bags,472,859.62,15
2011-03-08,Memo Boards & Blackboards,83,407.09000000000003,10
2011-03-08,Metal Signs & Plaques,418,748.85,13
2011-03-08,Mirrors,3,6.17,1
2011-03-08,Miscellaneous,1111,1605.64,29
2011-03-08,"Mugs, Cups & Glasses",539,855.6400000000001,22
2011-03-08,"Paper Napkins, Doilies & Bunting",316,599.81,15
2011-03-08,Party & Event Accessories,64,69.06,5
2011-03-08,Picture Frames & Photo Accessories,95,373.38,9
2011-03-08,"Plates, Bowls, Trays & Serveware",538,847.9,19
2011-03-08,Sewing & Craft Kits,227,558.04,12
2011-03-08,"Stationery, Notebooks & Greeting Cards",403,313.57,15
2011-03-08,"Stickers, Patches & Badges",109,102.25,3
2011-03-08,Tea & Coffee Sets,31,117.25000000000001,7
2011-03-08,Tealight Holders & Sets,674,1118.74,16
2011-03-08,Travel & Office Accessories,45,79.41,4
2011-03-08,Trinket Boxes & Keepsakes,214,387.18,11
2011-03-08,Unclassified,1,2.46,1
2011-03-08,Wall Art & Prints,3,24.880000000000003,2
2011-03-08,Wooden Letters & Number Tiles,17,102.17,5
2011-03-09,"Bag Charms, Key Rings & Phone Charms",25,9.989999999999998,3
2011-03-09,"Bags, Purses & Backpacks",369,382.7,16
2011-03-09,"Baskets, Hampers & Wicker",268,443.14,15
2011-03-09,Cake Cases & Baking Accessories,669,858.4100000000001,22
2011-03-09,Cake Stands,71,725.55,15
2011-03-09,"Candles, Incense & Matches",292,319.91,9
2011-03-09,Children's Toys & Playsets,217,1085.3799999999999,14
2011-03-09,Christmas Decorations,10,22.1,3
2011-03-09,Clocks & Timepieces,53,322.44,7
2011-03-09,"Clothing, Accessories & Beauty",134,166.91,5
2011-03-09,"Coat Racks, Hooks & Hangers",174,355.90999999999997,12
2011-03-09,Colouring & Art Supplies,502,392.21,12
2011-03-09,"Cushions, Quilts & Home Textiles",30,136.34,5
2011-03-09,Cutlery & Chopping Boards,84,233.85,12
2011-03-09,Decorative Hanging Ornaments & Figurines,757,1371.65,13
2011-03-09,Doormats & Doorstops,102,726.6,10
2011-03-09,Easter Decorations,485,679.47,15
2011-03-09,Egg Cups & Holders,72,118.96,11
2011-03-09,Fairy Lights & Decorative Garlands,503,716.02,14
2011-03-09,"Furniture, Cabinets & Storage Furniture",123,887.42,18
2011-03-09,"Garden, Bird Feeding & Outdoor Décor",68,330.0,9
2011-03-09,"Gift Wrap, Tape & Ribbons",358,161.53,10
2011-03-09,"Glass Jars, Bottles & Vases",62,221.9,5
2011-03-09,Hair Accessories,15,38.25,2
2011-03-09,Hand Warmers & Umbrellas,72,232.23000000000002,8
2011-03-09,Hot Water Bottles,15,80.45,3
2011-03-09,"Jewellery - Bracelets, Rings & Brooches",108,64.91999999999999,3
2011-03-09,Jewellery - Earrings,0,0.0,0
2011-03-09,Jewellery - Necklaces,0,0.0,0
2011-03-09,"Jigsaw Puzzles, Card Games & Board Games",80,142.32,7
2011-03-09,Jumbo Bags & Shoppers,368,683.9399999999999,10
2011-03-09,Kitchen Storage & Containers,266,392.01,14
2011-03-09,Kitchen Utensils & Tools,86,326.67,13
2011-03-09,Lamps & Lampshades,0,0.0,0
2011-03-09,Lanterns,629,222.87,6
2011-03-09,Lunch Boxes & Snack Bags,386,597.6999999999999,12
2011-03-09,Memo Boards & Blackboards,10,78.98,5
2011-03-09,Metal Signs & Plaques,258,484.90000000000003,9
2011-03-09,Mirrors,29,50.15,6
2011-03-09,Miscellaneous,1444,2510.04,36
2011-03-09,"Mugs, Cups & Glasses",435,604.42,22
2011-03-09,"Paper Napkins, Doilies & Bunting",426,1345.96,21
2011-03-09,Party & Event Accessories,182,161.5,3
2011-03-09,Picture Frames & Photo Accessories,152,628.97,11
2011-03-09,"Plates, Bowls, Trays & Serveware",189,365.05,12
2011-03-09,Sewing & Craft Kits,131,225.79,10
2011-03-09,"Stationery, Notebooks & Greeting Cards",228,202.93,12
2011-03-09,"Stickers, Patches & Badges",7,18.25,2
2011-03-09,Tea & Coffee Sets,80,329.24,13
2011-03-09,Tealight Holders & Sets,721,820.69,18
2011-03-09,Travel & Office Accessories,22,42.17999999999999,3
2011-03-09,Trinket Boxes & Keepsakes,113,269.7,13
2011-03-09,Unclassified,3,10.719999999999999,1
2011-03-09,Wall Art & Prints,1,12.46,1
2011-03-09,Wooden Letters & Number Tiles,16,97.88000000000001,4
2011-03-10,"Bag Charms, Key Rings & Phone Charms",0,0.0,0
2011-03-10,"Bags, Purses & Backpacks",820,986.81,17
2011-03-10,"Baskets, Hampers & Wicker",240,748.4,12
2011-03-10,Cake Cases & Baking Accessories,1763,1298.91,22
2011-03-10,Cake Stands,21,250.16,7
2011-03-10,"Candles, Incense & Matches",154,253.39999999999998,11
2011-03-10,Children's Toys & Playsets,515,2770.0599999999995,13
2011-03-10,Christmas Decorations,19,46.309999999999995,6
2011-03-10,Clocks & Timepieces,101,427.6,8
2011-03-10,"Clothing, Accessories & Beauty",683,818.49,7
2011-03-10,"Coat Racks, Hooks & Hangers",104,157.78,10
2011-03-10,Colouring & Art Supplies,840,535.91,8
2011-03-10,"Cushions, Quilts & Home Textiles",239,676.39,6
2011-03-10,Cutlery & Chopping Boards,175,690.04,9
2011-03-10,Decorative Hanging Ornaments & Figurines,444,502.22999999999996,14
2011-03-10,Doormats & Doorstops,130,944.48,11
2011-03-10,Easter Decorations,188,287.56,9
2011-03-10,Egg Cups & Holders,42,88.78,5
2011-03-10,Fairy Lights & Decorative Garlands,298,644.1700000000001,14
2011-03-10,"Furniture, Cabinets & Storage Furniture",352,580.89,12
2011-03-10,"Garden, Bird Feeding & Outdoor Décor",174,342.45,7
2011-03-10,"Gift Wrap, Tape & Ribbons",230,158.73999999999998,9
2011-03-10,"Glass Jars, Bottles & Vases",25,93.29,3
2011-03-10,Hair Accessories,0,0.0,0
2011-03-10,Hand Warmers & Umbrellas,66,330.82,3
2011-03-10,Hot Water Bottles,14,60.580000000000005,3
2011-03-10,"Jewellery - Bracelets, Rings & Brooches",125,156.64,8
2011-03-10,Jewellery - Earrings,0,0.0,0
2011-03-10,Jewellery - Necklaces,4,32.02,1
2011-03-10,"Jigsaw Puzzles, Card Games & Board Games",489,271.65,8
2011-03-10,Jumbo Bags & Shoppers,345,620.47,14
2011-03-10,Kitchen Storage & Containers,337,453.96,18
2011-03-10,Kitchen Utensils & Tools,103,237.67,11
2011-03-10,Lamps & Lampshades,3,22.849999999999998,2
2011-03-10,Lanterns,12,47.400000000000006,1
2011-03-10,Lunch Boxes & Snack Bags,455,823.43,17
2011-03-10,Memo Boards & Blackboards,84,261.48,9
2011-03-10,Metal Signs & Plaques,757,1203.99,13
2011-03-10,Mirrors,37,60.46,4
2011-03-10,Miscellaneous,1236,2325.48,41
2011-03-10,"Mugs, Cups & Glasses",690,1109.06,14
2011-03-10,"Paper Napkins, Doilies & Bunting",294,929.83,17
2011-03-10,Party & Event Accessories,170,140.51,6
2011-03-10,Picture Frames & Photo Accessories,69,271.36,11
2011-03-10,"Plates, Bowls, Trays & Serveware",399,506.17,7
2011-03-10,Sewing & Craft Kits,436,677.3,14
2011-03-10,"Stationery, Notebooks & Greeting Cards",234,238.73,9
2011-03-10,"Stickers, Patches & Badges",576,120.96,1
2011-03-10,Tea & Coffee Sets,39,141.75,7
2011-03-10,Tealight Holders & Sets,726,901.26,23
2011-03-10,Travel & Office Accessories,68,107.39999999999999,3
2011-03-10,Trinket Boxes & Keepsakes,208,292.69,11
2011-03-10,Unclassified,3,9.870000000000001,1
2011-03-10,Wall Art & Prints,5,14.75,1
2011-03-10,Wooden Letters & Number Tiles,40,241.18,6
2011-03-11,"Bag Charms, Key Rings & Phone Charms",11,7.15,1
2011-03-11,"Bags, Purses & Backpacks",420,1010.87,10
2011-03-11,"Baskets, Hampers & Wicker",103,346.03,9
2011-03-11,Cake Cases & Baking Accessories,641,996.1,18
2011-03-11,Cake Stands,56,822.39,8
2011-03-11,"Candles, Incense & Matches",158,271.72,10
2011-03-11,Children's Toys & Playsets,79,765.01,10
2011-03-11,Christmas Decorations,213,158.53,9
2011-03-11,Clocks & Timepieces,45,248.87,6
2011-03-11,"Clothing, Accessories & Beauty",4,8.309999999999999,2
2011-03-11,"Coat Racks, Hooks & Hangers",192,204.95,9
2011-03-11,Colouring & Art Supplies,438,246.1,10
2011-03-11,"Cushions, Quilts & Home Textiles",406,1435.94,9
2011-03-11,Cutlery & Chopping Boards,77,310.19,7
2011-03-11,Decorative Hanging Ornaments & Figurines,143,174.70999999999998,10
2011-03-11,Doormats & Doorstops,217,1570.33,18
2011-03-11,Easter Decorations,161,253.41,7
2011-03-11,Egg Cups & Holders,79,45.06999999999999,2
2011-03-11,Fairy Lights & Decorative Garlands,527,1111.9,16
2011-03-11,"Furniture, Cabinets & Storage Furniture",237,483.92,8
2011-03-11,"Garden, Bird Feeding & Outdoor Décor",18,149.1,7
2011-03-11,"Gift Wrap, Tape & Ribbons",249,147.64,6
2011-03-11,"Glass Jars, Bottles & Vases",74,176.92,3
2011-03-11,Hair Accessories,0,0.0,0
2011-03-11,Hand Warmers & Umbrellas,30,127.76,5
2011-03-11,Hot Water Bottles,12,110.16,2
2011-03-11,"Jewellery - Bracelets, Rings & Brooches",65,78.03,4
2011-03-11,Jewellery - Earrings,0,0.0,0
2011-03-11,Jewellery - Necklaces,1,8.32,1
