cancellation_row,invoice,available_candidates,selected_original_row,status
127053,C547187,0,,unmatched
127060,C547193,0,,unmatched
127144,C547198,3,100138.0,multiple_available_candidates
127145,C547198,1,111884.0,unique_available_candidate
127146,C547198,2,111885.0,multiple_available_candidates
127299,C547208,0,,unmatched
127300,C547208,0,,unmatched
127550,C547228,0,,unmatched
127551,C547229,0,,unmatched
127552,C547229,0,,unmatched
127553,C547230,0,,unmatched
127554,C547231,0,,unmatched
127555,C547232,1,120878.0,unique_available_candidate
127556,C547232,0,,unmatched
127557,C547232,0,,unmatched
127558,C547232,0,,unmatched
127559,C547232,0,,unmatched
127560,C547232,0,,unmatched
127569,C547234,0,,unmatched
127570,C547234,0,,unmatched
127571,C547235,0,,unmatched
127572,C547236,2,118467.0,multiple_available_candidates
127573,C547237,1,116582.0,unique_available_candidate
127633,C547241,0,,unmatched
128405,C547309,1,108336.0,unique_available_candidate
128475,C547342,0,,unmatched
128476,C547342,2,51688.0,multiple_available_candidates
128946,C547368,0,,unmatched
129131,C547376,0,,unmatched
129737,C547388,2,122406.0,multiple_available_candidates
129738,C547388,1,122403.0,unique_available_candidate
129739,C547388,1,122407.0,unique_available_candidate
129740,C547388,1,122405.0,unique_available_candidate
129741,C547388,1,122402.0,unique_available_candidate
129742,C547388,1,122408.0,unique_available_candidate
129743,C547388,1,122404.0,unique_available_candidate
130096,C547408,1,130094.0,unique_available_candidate
130097,C547408,1,130095.0,unique_available_candidate
130098,C547409,1,112205.0,unique_available_candidate
130099,C547410,0,,unmatched
130501,C547495,0,,unmatched
130692,C547502,1,100697.0,unique_available_candidate
130693,C547502,1,100700.0,unique_available_candidate
130694,C547502,1,100695.0,unique_available_candidate
130695,C547502,1,100698.0,unique_available_candidate
130696,C547502,1,100699.0,unique_available_candidate
130697,C547502,1,100701.0,unique_available_candidate
131603,C547574,1,126602.0,unique_available_candidate
131681,C547581,0,,unmatched
131682,C547581,0,,unmatched
131683,C547581,0,,unmatched
131684,C547581,1,125049.0,unique_available_candidate
131685,C547582,0,,unmatched
131686,C547582,0,,unmatched
131700,C547594,0,,unmatched
132295,C547661,0,,unmatched
132296,C547661,0,,unmatched
132297,C547661,0,,unmatched
132642,C547675,0,,unmatched
132643,C547676,0,,unmatched
132940,C547710,0,,unmatched
132976,C547711,0,,unmatched
133108,C547725,0,,unmatched
133109,C547725,0,,unmatched
133110,C547725,0,,unmatched
133111,C547725,0,,unmatched
133112,C547725,0,,unmatched
133113,C547725,0,,unmatched
133114,C547725,0,,unmatched
133115,C547725,0,,unmatched
133116,C547725,0,,unmatched
133117,C547725,0,,unmatched
133118,C547725,0,,unmatched
133119,C547725,0,,unmatched
133120,C547725,0,,unmatched
133121,C547725,0,,unmatched
133122,C547725,0,,unmatched
133123,C547725,0,,unmatched
133124,C547725,0,,unmatched
133125,C547725,0,,unmatched
133126,C547725,0,,unmatched
133127,C547725,0,,unmatched
133128,C547725,0,,unmatched
133129,C547725,0,,unmatched
133130,C547725,0,,unmatched
133131,C547725,0,,unmatched
133132,C547725,0,,unmatched
133133,C547725,0,,unmatched
133134,C547725,0,,unmatched
133263,C547763,1,124746.0,unique_available_candidate
133264,C547763,0,,unmatched
133265,C547763,0,,unmatched
133266,C547763,0,,unmatched
133267,C547763,0,,unmatched
133710,C547791,1,133272.0,unique_available_candidate
133798,C547797,0,,unmatched
133799,C547798,0,,unmatched
133800,C547798,0,,unmatched
133801,C547798,0,,unmatched
133873,C547802,0,,unmatched
133913,C547806,0,,unmatched
133914,C547806,0,,unmatched
133915,C547807,0,,unmatched
133916,C547807,0,,unmatched
133917,C547808,0,,unmatched
133918,C547808,0,,unmatched
134375,C547836,0,,unmatched
134390,C547838,1,67549.0,unique_available_candidate
134391,C547838,1,67548.0,unique_available_candidate
134490,C547847,0,,unmatched
134491,C547848,0,,unmatched
134554,C547849,0,,unmatched
134555,C547851,0,,unmatched
134556,C547851,2,31432.0,multiple_available_candidates
134557,C547852,1,96428.0,unique_available_candidate
134558,C547853,0,,unmatched
134559,C547853,0,,unmatched
134560,C547853,0,,unmatched
134561,C547854,1,113114.0,unique_available_candidate
134562,C547854,1,113106.0,unique_available_candidate
134563,C547855,0,,unmatched
134564,C547856,0,,unmatched
134565,C547857,0,,unmatched
134566,C547857,1,129149.0,unique_available_candidate
134567,C547858,1,123841.0,unique_available_candidate
134568,C547858,0,,unmatched
134569,C547858,0,,unmatched
134570,C547859,0,,unmatched
135284,C547889,0,,unmatched
135285,C547889,0,,unmatched
135286,C547889,0,,unmatched
135287,C547889,0,,unmatched
135288,C547889,0,,unmatched
135289,C547889,0,,unmatched
135290,C547889,0,,unmatched
135291,C547889,0,,unmatched
135292,C547889,0,,unmatched
135532,C547899,0,,unmatched
135533,C547899,0,,unmatched
135590,C547904,0,,unmatched
135591,C547905,0,,unmatched
135592,C547905,0,,unmatched
135668,C547908,0,,unmatched
135669,C547908,0,,unmatched
135845,C547913,0,,unmatched
135846,C547913,0,,unmatched
135860,C547915,0,,unmatched
135861,C547915,0,,unmatched
136092,C547930,2,135859.0,multiple_available_candidates
136273,C547958,1,136256.0,unique_available_candidate
136320,C547961,2,136258.0,multiple_available_candidates
136321,C547961,2,136259.0,multiple_available_candidates
136689,C547968,0,,unmatched
136690,C547968,0,,unmatched
136830,C547988,0,,unmatched
136849,C547992,0,,unmatched
136850,C547992,1,127730.0,unique_available_candidate
136967,C548009,0,,unmatched
137128,C548015,0,,unmatched
137330,C548155,0,,unmatched
137906,C548174,0,,unmatched
138023,C548187,0,,unmatched
138024,C548187,0,,unmatched
138025,C548187,0,,unmatched
138283,C548193,0,,unmatched
138284,C548193,0,,unmatched
138285,C548193,0,,unmatched
138286,C548193,0,,unmatched
138287,C548193,0,,unmatched
138288,C548193,0,,unmatched
138289,C548193,0,,unmatched
139137,C548307,0,,unmatched
139739,C548341,1,131637.0,unique_available_candidate
139743,C548350,0,,unmatched
139744,C548350,1,123613.0,unique_available_candidate
139769,C548352,0,,unmatched
139803,C548355,3,104216.0,multiple_available_candidates
139804,C548355,2,104223.0,multiple_available_candidates
139805,C548355,2,104224.0,multiple_available_candidates
139806,C548355,2,104218.0,multiple_available_candidates
139807,C548355,0,,unmatched
139808,C548356,0,,unmatched
139809,C548356,0,,unmatched
139810,C548356,0,,unmatched
139811,C548356,0,,unmatched
139812,C548356,0,,unmatched
139813,C548356,0,,unmatched
139814,C548356,0,,unmatched
139815,C548357,0,,unmatched
139873,C548360,0,,unmatched
139874,C548360,0,,unmatched
139895,C548362,1,122145.0,unique_available_candidate
140191,C548374,0,,unmatched
140192,C548374,0,,unmatched
140193,C548374,0,,unmatched
140195,C548375,1,132449.0,unique_available_candidate
140217,C548387,0,,unmatched
140274,C548389,1,130941.0,unique_available_candidate
140275,C548389,1,130936.0,unique_available_candidate
140278,C548391,0,,unmatched
140279,C548392,1,130515.0,unique_available_candidate
140555,C548411,0,,unmatched
140690,C548453,0,,unmatched
140691,C548454,0,,unmatched
140692,C548454,0,,unmatched
140693,C548454,0,,unmatched
140694,C548454,0,,unmatched
140705,C548456,0,,unmatched
140727,C548460,1,117545.0,unique_available_candidate
140728,C548460,1,117541.0,unique_available_candidate
140729,C548460,1,117564.0,unique_available_candidate
140730,C548460,1,117532.0,unique_available_candidate
140731,C548460,1,117527.0,unique_available_candidate
140732,C548460,1,117546.0,unique_available_candidate
140733,C548460,1,117547.0,unique_available_candidate
140734,C548460,1,117548.0,unique_available_candidate
140735,C548460,1,117566.0,unique_available_candidate
140736,C548460,1,117565.0,unique_available_candidate
140737,C548460,1,117562.0,unique_available_candidate
140738,C548460,1,117563.0,unique_available_candidate
140739,C548460,1,117561.0,unique_available_candidate
140740,C548460,1,117539.0,unique_available_candidate
140741,C548460,1,117567.0,unique_available_candidate
140742,C548460,1,117534.0,unique_available_candidate
140743,C548460,1,117530.0,unique_available_candidate
140744,C548460,1,117535.0,unique_available_candidate
140745,C548460,1,117531.0,unique_available_candidate
140746,C548460,1,117529.0,unique_available_candidate
140747,C548460,1,117523.0,unique_available_candidate
140748,C548460,1,117528.0,unique_available_candidate
140749,C548460,1,117525.0,unique_available_candidate
140750,C548460,1,117526.0,unique_available_candidate
140751,C548460,1,117556.0,unique_available_candidate
140752,C548460,1,117560.0,unique_available_candidate
140753,C548460,1,117555.0,unique_available_candidate
140754,C548460,1,117559.0,unique_available_candidate
140755,C548460,1,117549.0,unique_available_candidate
140756,C548460,1,117553.0,unique_available_candidate
140757,C548460,1,117554.0,unique_available_candidate
140758,C548460,1,117540.0,unique_available_candidate
140759,C548460,1,117558.0,unique_available_candidate
140760,C548460,1,117557.0,unique_available_candidate
140761,C548460,1,117536.0,unique_available_candidate
140762,C548460,1,117533.0,unique_available_candidate
140763,C548460,1,117524.0,unique_available_candidate
140764,C548460,1,117551.0,unique_available_candidate
140765,C548460,1,117552.0,unique_available_candidate
140766,C548460,1,117550.0,unique_available_candidate
140767,C548460,1,117538.0,unique_available_candidate
140768,C548460,1,117537.0,unique_available_candidate
140769,C548460,1,117543.0,unique_available_candidate
140770,C548460,1,117544.0,unique_available_candidate
140771,C548460,1,117542.0,unique_available_candidate
140795,C548462,0,,unmatched
140796,C548463,0,,unmatched
140797,C548463,0,,unmatched
140798,C548464,0,,unmatched
140799,C548465,0,,unmatched
140804,C548467,0,,unmatched
140805,C548467,0,,unmatched
140819,C548469,0,,unmatched
140820,C548469,0,,unmatched
140821,C548469,0,,unmatched
140822,C548469,0,,unmatched
140823,C548469,0,,unmatched
140824,C548469,0,,unmatched
140825,C548469,0,,unmatched
140826,C548469,0,,unmatched
140827,C548469,0,,unmatched
140828,C548469,0,,unmatched
140829,C548469,0,,unmatched
140830,C548469,0,,unmatched
140847,C548471,0,,unmatched
140875,C548485,0,,unmatched
140876,C548485,0,,unmatched
140893,C548487,0,,unmatched
140894,C548487,0,,unmatched
140895,C548487,0,,unmatched
140896,C548488,0,,unmatched
140988,C548495,1,97608.0,unique_available_candidate
140989,C548495,1,97601.0,unique_available_candidate
140990,C548495,0,,unmatched
141194,C548503,0,,unmatched
141195,C548503,0,,unmatched
141196,C548503,0,,unmatched
141197,C548503,0,,unmatched
141198,C548503,0,,unmatched
141347,C548508,0,,unmatched
141429,C548513,0,,unmatched
141937,C548532,1,141932.0,unique_available_candidate
141938,C548532,1,141933.0,unique_available_candidate
141939,C548532,1,141934.0,unique_available_candidate
141940,C548532,1,141935.0,unique_available_candidate
141941,C548532,1,141936.0,unique_available_candidate
142029,C548543,0,,unmatched
142030,C548543,0,,unmatched
142270,C548564,0,,unmatched
142328,C548573,1,134472.0,unique_available_candidate
142329,C548576,1,137177.0,unique_available_candidate
142330,C548576,1,137176.0,unique_available_candidate
142331,C548576,0,,unmatched
142332,C548577,2,109089.0,multiple_available_candidates
142333,C548577,3,109078.0,multiple_available_candidates
142334,C548577,0,,unmatched
142335,C548577,0,,unmatched
142336,C548577,1,109092.0,unique_available_candidate
142353,C548605,0,,unmatched
142366,C548607,0,,unmatched
142367,C548609,1,136847.0,unique_available_candidate
142696,C548625,4,138936.0,multiple_available_candidates
142697,C548626,0,,unmatched
142703,C548628,1,98919.0,unique_available_candidate
142798,C548647,0,,unmatched
143221,C548667,0,,unmatched
143222,C548667,1,103604.0,unique_available_candidate
143344,C548695,0,,unmatched
143345,C548695,0,,unmatched
143346,C548695,2,102858.0,multiple_available_candidates
143831,C548713,0,,unmatched
143832,C548713,0,,unmatched
143833,C548713,0,,unmatched
144089,C548717,1,120860.0,unique_available_candidate
144091,C548721,0,,unmatched
144092,C548721,0,,unmatched
144093,C548722,0,,unmatched
144094,C548723,0,,unmatched
144095,C548723,0,,unmatched
144096,C548723,0,,unmatched
144097,C548723,0,,unmatched
144098,C548723,0,,unmatched
144099,C548724,2,140713.0,multiple_available_candidates
144113,C548727,0,,unmatched
144114,C548727,0,,unmatched
144182,C548729,1,132280.0,unique_available_candidate
144190,C548731,0,,unmatched
144333,C548738,1,128952.0,unique_available_candidate
144334,C548738,1,128951.0,unique_available_candidate
144533,C548748,1,144529.0,unique_available_candidate
144534,C548748,1,144523.0,unique_available_candidate
144535,C548748,1,144522.0,unique_available_candidate
144536,C548748,1,144524.0,unique_available_candidate
144537,C548748,1,144521.0,unique_available_candidate
144538,C548748,1,144525.0,unique_available_candidate
144539,C548748,1,144528.0,unique_available_candidate
144540,C548748,1,144532.0,unique_available_candidate
144541,C548748,1,144530.0,unique_available_candidate
144542,C548748,1,144531.0,unique_available_candidate
144543,C548748,1,144526.0,unique_available_candidate
144544,C548748,1,144527.0,unique_available_candidate
144830,C548830,5,144829.0,multiple_available_candidates
144831,C548830,4,144828.0,multiple_available_candidates
144832,C548830,3,144827.0,multiple_available_candidates
144833,C548830,2,144826.0,multiple_available_candidates
144834,C548834,1,144825.0,unique_available_candidate
144835,C548851,0,,unmatched
144836,C548851,0,,unmatched
144837,C548851,0,,unmatched
144841,C548857,1,144838.0,unique_available_candidate
144842,C548857,1,144839.0,unique_available_candidate
144843,C548857,1,144840.0,unique_available_candidate
145070,C548866,3,116458.0,multiple_available_candidates
145071,C548866,1,106896.0,unique_available_candidate
145261,C548891,0,,unmatched
145780,C548906,0,,unmatched
145784,C548908,0,,unmatched
145785,C548908,0,,unmatched
145832,C548914,1,145831.0,unique_available_candidate
145833,C548915,1,134091.0,unique_available_candidate
145834,C548915,1,134074.0,unique_available_candidate
145949,C548941,0,,unmatched
145956,C548947,0,,unmatched
145957,C548947,0,,unmatched
145958,C548947,0,,unmatched
145959,C548947,0,,unmatched
145960,C548947,0,,unmatched
146110,C548972,1,138872.0,unique_available_candidate
146111,C548972,1,138868.0,unique_available_candidate
146112,C548972,1,138877.0,unique_available_candidate
146113,C548972,1,138876.0,unique_available_candidate
146114,C548972,1,138875.0,unique_available_candidate
146115,C548972,1,138867.0,unique_available_candidate
146116,C548972,1,138869.0,unique_available_candidate
146117,C548972,1,138880.0,unique_available_candidate
146118,C548972,1,138873.0,unique_available_candidate
146119,C548972,1,138874.0,unique_available_candidate
146120,C548972,1,138871.0,unique_available_candidate
146121,C548972,1,138870.0,unique_available_candidate
146122,C548972,1,138865.0,unique_available_candidate
146123,C548972,1,138878.0,unique_available_candidate
146124,C548972,1,138866.0,unique_available_candidate
146125,C548972,1,138864.0,unique_available_candidate
146126,C548972,1,138863.0,unique_available_candidate
146127,C548972,1,138862.0,unique_available_candidate
146128,C548972,1,138879.0,unique_available_candidate
146180,C548976,1,144485.0,unique_available_candidate
146181,C548976,0,,unmatched
146182,C548976,0,,unmatched
146240,C548982,1,142179.0,unique_available_candidate
146582,C548995,2,125090.0,multiple_available_candidates
146583,C548995,1,112084.0,unique_available_candidate
146584,C548995,3,140958.0,multiple_available_candidates
146585,C548995,2,104552.0,multiple_available_candidates
146586,C548995,1,140962.0,unique_available_candidate
146655,C549013,0,,unmatched
146778,C549019,0,,unmatched
146779,C549019,0,,unmatched
146780,C549019,0,,unmatched
146781,C549019,0,,unmatched
146782,C549019,0,,unmatched
146988,C549039,0,,unmatched
146990,C549041,0,,unmatched
146991,C549041,1,131474.0,unique_available_candidate
146992,C549041,1,131476.0,unique_available_candidate
147016,C549045,1,113234.0,unique_available_candidate
147058,C549049,0,,unmatched
147059,C549050,0,,unmatched
147060,C549050,0,,unmatched
147061,C549051,1,145052.0,unique_available_candidate
147155,C549098,0,,unmatched
148086,C549162,0,,unmatched
148087,C549162,0,,unmatched
148141,C549184,0,,unmatched
148142,C549184,0,,unmatched
148143,C549184,0,,unmatched
148220,C549191,0,,unmatched
148312,C549230,1,142826.0,unique_available_candidate
148785,C549252,0,,unmatched
148786,C549252,0,,unmatched
148787,C549252,0,,unmatched
148788,C549253,0,,unmatched
148789,C549253,0,,unmatched
148790,C549253,0,,unmatched
148791,C549253,0,,unmatched
148792,C549253,0,,unmatched
148793,C549254,0,,unmatched
149045,C549265,0,,unmatched
149048,C549269,0,,unmatched
149049,C549269,0,,unmatched
149290,C549288,1,84996.0,unique_available_candidate
149291,C549288,0,,unmatched
149314,C549290,1,118656.0,unique_available_candidate
149915,C549315,0,,unmatched
149916,C549315,0,,unmatched
149917,C549315,0,,unmatched
150369,C549430,0,,unmatched
150370,C549430,0,,unmatched
150371,C549430,0,,unmatched
150459,C549437,0,,unmatched
150460,C549437,1,149239.0,unique_available_candidate
150461,C549437,1,149241.0,unique_available_candidate
150462,C549438,0,,unmatched
150463,C549438,0,,unmatched
150572,C549450,0,,unmatched
150591,C549452,0,,unmatched
151036,C549530,0,,unmatched
151037,C549530,0,,unmatched
151039,C549532,0,,unmatched
151040,C549533,0,,unmatched
151042,C549535,1,123909.0,unique_available_candidate
151087,C549540,1,90699.0,unique_available_candidate
151088,C549540,1,90710.0,unique_available_candidate
